column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
2715,1365,2904,1125,1911,225,648,1110,2115,2007
1689,2142,927,1689,138,1257,1158,2319,2478,0
903,2955,1056,1077,1575,2073,2334,1620,2154,966
1575,348,1623,273,555,2292,2307,303,2883,2847
756,1635,1281,2103,357,2481,2913,1047,129,177
1056,282,1323,390,129,1713,1419,1188,2604,2214
171,1257,2994,1635,1836,2085,2154,2619,2067,399
2217,564,1245,720,2133,2331,1986,672,2358,1926
2988,1533,1638,699,2631,1032,2100,303,1755,2955
420,1347,2670,1686,2970,1617,705,1653,2031,1050
2073,60,2208,1878,2745,2526,2385,603,252,954
1083,198,489,1464,1386,2811,1950,1218,873,2343
2205,642,2883,1371,1398,615,462,1779,2151,720
1347,2427,2154,711,456,402,1809,1611,1647,1977
2898,222,0,2034,1218,2982,438,1284,2730,1197
2244,255,1641,2526,219,1302,1998,2115,1317,1689
2199,1248,1374,1941,810,2142,849,2238,375,2688
693,1104,615,1152,309,825,501,183,1527,2436
1560,2922,2364,1809,1431,1806,1671,1311,1707,2514
1899,2604,57,732,2736,2919,96,1701,1545,1506
2778,2136,2928,1674,2652,2118,318,2130,681,2043
2016,1578,3,1545,1251,2736,729,1518,960,2745
1797,81,2931,2538,675,2661,1797,1404,147,1077
2340,765,459,2418,63,2034,360,708,2301,171
1317,2844,891,1032,1467,2319,420,564,237,1728
2595,1875,2076,2715,2892,2085,1194,1125,2853,1140
2052,414,918,45,447,192,2583,75,2397,411
1653,2097,87,57,2652,228,2583,888,2163,2742
2613,60,954,522,846,2370,513,195,2574,801
1707,2562,1521,57,2304,1305,1065,2214,2469,2421
2199,1338,2781,1074,2508,2799,1458,2268,96,1704
489,918,141,1047,1929,2910,156,2943,1278,2868
246,2229,1923,480,1308,831,2850,2559,2373,2232
2370,438,822,198,2745,1071,1902,390,633,2568
285,570,1803,2322,2448,2871,1497,36,1104,201
432,2757,45,2811,405,657,450,924,711,690
1932,2382,42,2841,2640,2703,2616,1575,1962,2784
1737,498,1488,2067,1818,2847,2319,729,1668,981
1965,2658,2592,2262,825,1974,1671,552,615,2388
1167,2193,141,483,228,1236,1470,1875,501,57
597,1863,1095,807,1683,255,2481,2640,1776,816
234,1047,2619,423,2616,1404,2286,300,2499,1185
2499,198,2676,1242,1794,2433,1890,1593,2217,516
2331,2118,1851,1653,1401,378,2985,2574,1629,138
138,2298,882,612,2181,2211,1458,156,2217,600
945,2430,2319,2832,1914,666,1014,2250,240,2709
2187,882,1005,1200,339,129,1722,2559,1734,477
2955,2907,864,2115,1284,525,2427,1671,360,1707
690,2352,2379,1497,1551,87,1545,909,2394,2184
1356,426,1185,684,2382,2868,2916,1026,2409,2595
1893,780,1713,2019,1605,2655,2712,1182,1311,558
1623,129,1563,882,273,1131,240,2838,864,366
939,1110,1935,411,2535,2244,2040,1599,186,117
1194,369,87,2319,159,1386,1923,1482,75,2136
2538,909,609,114,2127,1611,858,2463,705,1935
2946,1905,2403,354,1794,225,351,1023,24,540
831,2406,1038,1458,1881,252,723,1977,2196,2688
222,2544,2022,306,2064,1572,327,1863,2658,1272
1623,570,1992,2685,153,1596,537,261,1014,2502
2559,213,2823,2787,1800,1824,1353,1080,1464,2784
2661,1980,1776,1410,2220,1839,2256,2460,1764,1071
2436,2295,2406,51,180,252,2751,36,2316,1020
207,2043,1194,2142,2829,1971,2775,774,2376,2016
2331,246,2550,2382,372,2139,2634,285,579,1281
120,2139,918,939,513,240,2109,1533,1299,36
1095,606,1437,2955,615,2556,2391,75,2601,2430
1743,765,1806,600,954,1692,2379,1899,2520,561
33,2760,2733,2055,2745,2517,1518,1089,147,315
1464,315,1764,510,2727,2361,2298,930,2832,2835
2985,1038,1605,951,2814,1425,1422,2472,1926,363
2709,123,1014,582,18,834,1440,405,135,1761
2640,2880,1488,1767,2511,2742,378,2202,2181,2043
1119,30,267,1320,1095,513,1491,432,2352,2580
1905,1983,456,729,210,2982,2865,789,645,2028
1353,1785,924,2130,885,963,1569,621,315,855
1707,831,372,72,306,1875,2757,288,1179,1989
579,2748,2724,831,624,999,330,2055,75,606
2613,2550,855,492,1407,1869,2739,1476,2415,2745
810,942,330,1923,1209,1833,2835,483,1851,2163
1500,966,27,2766,2901,2214,1041,750,1041,2904
2847,93,729,1359,2892,2250,417,2973,912,207
2469,1884,1008,1497,2550,2889,2118,915,2442,885
2523,2847,2094,2781,2022,33,564,1962,1998,2805
2223,843,858,2298,771,1845,1371,480,2034,2745
1461,2463,552,2652,1749,216,2280,957,1461,246
2877,1191,474,1686,423,2853,1239,927,198,1668
2244,2850,2529,2397,708,453,2502,909,1191,2115
1926,39,2949,2775,693,600,1017,15,2724,93
72,1032,495,618,2616,1692,1575,774,1092,153
1068,2160,471,306,309,528,2820,24,105,2595
1149,2457,165,2064,2316,1887,2946,2214,2565,1461
1320,525,1236,1284,2976,2868,2391,1938,1569,891
810,867,543,252,33,1908,591,1221,831,1254
495,378,2508,111,1596,597,390,2070,168,1671
957,186,1068,2589,849,2520,2454,588,1287,2706
1308,1431,1038,1464,135,2496,2883,474,522,1266
2625,1314,567,786,1761,2142,2835,1884,2208,1953
2913,2538,222,2109,1689,1101,2175,2211,2301,2640
945,1434,1047,222,1179,795,1911,384,1146,54
102,2484,165,2268,1698,2613,906,1149,1083,1542
729,213,1467,2259,1221,1608,2187,2373,1290,1812
42,1875,2955,1272,1323,2472,531,1920,435,2121
2073,1278,1986,2202,2115,201,1803,372,1968,771
1773,1077,1608,2754,1533,339,2847,75,633,669
1551,354,861,2259,2787,513,1269,1329,2052,1899
444,1020,51,2664,525,2067,2625,2763,312,1482
528,1917,552,1599,2871,2139,873,1614,2679,1992
2688,2796,2028,2172,2001,2376,2976,2982,1662,666
1452,1590,2304,1530,1959,2739,2421,2754,2700,432
2685,1341,1929,2010,1239,1200,162,2751,414,2451
2502,1404,2586,1305,2094,2283,2166,1296,1230,678
2385,381,2640,744,195,1365,2028,1614,1572,543
2223,66,1617,2106,1275,45,492,936,1482,2553
2091,2931,438,2085,735,924,957,624,999,849
2211,186,930,381,2325,1626,75,2934,372,1242
453,2766,72,15,1098,597,1503,1320,2514,2514
489,2181,1836,774,1875,144,2643,816,2532,318
645,2169,222,699,2103,2244,2820,1557,2520,1770
78,1047,780,234,1191,672,66,2925,1356,843
912,495,195,2670,2466,495,549,2463,1497,2691
2556,174,2337,2046,2508,2661,2502,2460,1056,306
999,1182,36,2169,1236,1977,366,2937,1320,2601
1872,744,1074,1299,1647,585,2391,2811,2472,1251
384,2325,1749,2736,2310,945,201,1935,2931,2097
279,1050,855,2136,105,2496,828,2091,150,2217
1209,546,102,1725,1122,1221,2229,861,1164,366
2088,1254,2463,1932,1266,2061,1515,2847,1887,615
2160,1782,2922,2589,849,2892,1905,2031,387,1128
1293,1644,1590,1812,1047,27,1779,1218,1800,585
2979,1026,1146,1161,846,741,1758,2142,2532,792
486,2745,1488,1869,480,84,2448,543,192,1341
1263,57,705,2391,1374,2535,1020,804,285,717
2619,2583,147,1953,2574,1011,543,2835,1167,2196
1740,252,582,2580,2097,1899,27,1257,2868,2127
1452,2391,1734,2028,1251,609,1122,972,2076,1788
555,777,486,1872,804,597,111,2547,1683,1941
177,1899,2580,768,2925,489,729,849,2457,1737
2016,2778,2976,2814,129,1932,1251,1107,597,2409
642,534,1713,2040,288,2307,2913,1407,2334,2385
2154,339,2811,300,600,354,1815,1245,105,795
2733,129,924,549,1680,1140,2475,2499,123,2652
1728,699,1704,2553,2466,2322,2784,2385,933,1914
2706,1755,2391,477,2376,975,561,1764,1704,1032
1389,267,516,2424,225,1539,2367,1431,2100,2463
1413,1335,324,2685,2253,2037,243,2631,711,996
2361,2499,2568,1281,381,48,2652,2913,2700,1668
1578,2952,2781,1809,1806,2271,2760,450,147,1116
2196,1254,1125,2751,1833,1212,1149,492,2481,0
240,1593,2799,2076,609,2730,246,2628,1446,2919
609,72,966,507,2775,2100,1065,990,753,2931
1437,1770,1494,549,1782,2826,855,1500,810,2865
2247,2931,1374,498,1467,840,1482,822,2688,849
2925,333,2049,2289,2901,990,1230,420,162,1677
2733,2832,1239,1950,1200,1668,2298,123,447,2430
72,1299,963,2082,2658,210,387,1584,2277,1008
468,2058,336,1014,2907,2112,2010,1140,3,684
627,1428,1134,1998,495,606,2985,2175,1821,432
2625,531,1062,690,2727,2493,2589,1995,1269,1014
2352,516,339,2874,258,417,1983,2091,978,2490
2160,297,1449,2331,0,480,435,345,1155,2394
1944,894,1017,1299,921,2415,2655,636,732,2415
921,2682,2748,315,705,390,2418,2358,2142,1512
15,1008,1287,2688,2007,2229,1140,273,2718,1374
1761,360,1239,144,2997,1695,1785,159,2610,849
2685,2058,2883,1044,12,1659,1473,2472,1842,711
1494,2967,2970,450,1581,252,414,1710,1725,2037
300,2796,543,423,756,1563,1950,2997,1455,441
2958,894,2106,2778,1254,2382,1467,2814,525,1674
219,1140,795,2961,1815,1386,2007,546,1599,1380
822,2667,2880,357,1092,1797,249,2946,2901,2742
2637,342,873,2736,2691,366,300,339,795,2916
1806,417,2724,81,480,354,39,1326,1218,1917
1821,2715,684,1641,1128,1188,96,2589,795,798
2979,555,2346,2343,2796,774,1965,1911,561,267
306,2247,414,948,2913,2154,2043,1029,252,1461
2496,597,2232,222,2187,1599,930,2241,2181,1287
2295,2004,1545,1284,1470,2898,2757,1377,207,2865
1431,2643,1803,1311,462,996,2766,141,1563,2862
237,2391,2661,699,1365,411,789,2289,2190,609
2967,474,2622,1200,2010,2103,2790,3,891,1254
1797,1776,2577,2223,348,855,1575,2286,1845,1533
2430,1374,1509,1110,2970,1107,210,84,1101,2928
1893,138,1275,2709,2058,1542,2928,1659,1260,51
2832,2058,834,429,1020,897,324,90,945,1827
720,36,1434,975,1827,342,2634,930,705,1209
2007,2445,2403,2937,2466,1182,1758,1299,2493,1842
2514,2016,1779,1338,2685,237,1161,1395,2793,1659
2061,2538,327,2793,2124,600,2094,423,1485,807
2871,2451,1476,819,2541,2673,2238,2451,351,363
1857,312,831,2958,501,1599,2658,315,804,717
2271,693,1800,2007,1545,2403,2190,510,186,2091
1794,1245,1509,654,1791,2016,624,213,2541,2601
2712,2691,1296,1389,1152,1911,2001,1806,36,798
357,720,2028,1776,234,615,2658,1818,1419,1275
2667,1386,1938,1017,1734,2124,1962,1101,969,1377
2325,2880,1377,2049,1146,2163,1341,1668,2142,2826
768,1008,2469,834,513,714,921,1281,2508,777
2118,1395,1767,1443,2898,2658,2469,1605,174,2580
2949,1914,2022,2514,1077,867,105,1893,1623,645
2067,408,279,2652,2334,2700,30,111,561,1017
1419,480,1617,2964,2106,2430,2187,2949,2043,2373
2073,1335,2301,2541,1722,1857,1026,1383,2868,381
2796,2136,2181,516,645,501,1386,189,621,2661
2133,2094,198,2112,1209,2835,852,1608,867,2973
2964,1992,1473,1290,2778,1779,2205,1041,2394,2532
2412,1599,852,1479,2196,1578,2040,1032,1170,117
2904,2172,1287,2205,702,1122,1110,123,963,114
762,426,1791,72,1104,381,651,498,2013,786
690,2361,1872,1596,1431,699,720,1842,648,390
2316,2325,2964,1251,2460,369,1614,2817,1263,2508
279,1515,2109,111,639,1569,1623,2748,753,102
1368,2790,507,1350,1638,2307,2973,795,975,2862
1629,1215,180,780,2799,2511,1662,2586,1041,2367
876,387,1845,261,2064,1158,1224,561,1959,1239
1512,528,1179,2601,2190,768,39,552,540,1734
1914,2520,2781,2703,2691,1599,9,225,2355,2820
339,2343,285,2964,2025,2652,162,1392,330,2214
1029,1977,1116,585,693,1977,2457,87,2292,255
1701,2088,1026,1656,309,99,633,1866,1194,24
1662,2919,1359,480,2526,2457,2928,2979,2502,339
1620,2142,117,96,1911,1203,2976,1992,1791,2397
2070,2457,1320,897,249,1977,1974,198,2526,1800
1995,2289,2241,972,2763,978,192,105,1347,2223
507,1770,1884,1776,906,2730,780,1911,2289,750
204,510,1110,2163,1248,2040,2940,1173,2892,1737
2877,864,1506,1284,2874,2586,1212,555,1560,2943
1083,939,1014,1224,1887,714,411,2568,1659,852
105,2106,2688,2637,1224,1185,1374,2142,1944,408
2319,2574,168,21,330,915,2697,1824,129,1872
402,1413,1188,780,2511,597,885,663,534,1416
471,1776,1581,1782,1497,195,1482,2220,996,963
2460,1059,2463,1434,1818,1935,2961,1698,2931,1872
888,2883,888,1932,1755,690,387,2388,1128,1080
2886,270,2586,894,819,492,2379,2052,1962,300
18,951,459,570,231,2670,669,330,2682,1626
1296,354,1518,771,1635,45,207,936,396,69
885,141,1182,567,12,1878,954,2298,798,1770
411,672,1410,555,1647,246,192,1491,2694,1473
2724,1362,1479,453,2745,1737,2085,138,2124,2208
2976,1020,417,1734,234,2784,2820,78,1959,642
915,690,1632,660,378,2604,2535,666,2775,1980
1470,468,2253,1488,234,1797,2841,2616,750,1554
516,621,444,2562,1017,1509,33,2895,2700,1092
2271,2424,24,1749,546,606,1779,2745,255,480
849,540,2529,327,228,318,477,2265,2616,630
2757,339,2019,969,1998,1809,1899,561,1419,891
2814,1032,1914,2085,2193,2877,2997,1437,1230,2121
213,1998,1773,639,2229,2277,2502,2313,273,246
153,1407,2439,408,1554,1053,2382,720,2493,933
2793,768,108,1386,2436,2376,2994,189,1137,1677
2061,57,2466,2898,123,360,867,2088,2022,2169
1647,1557,630,642,594,2022,2958,1326,1740,1749
60,747,690,2730,1434,306,312,1299,2952,1503
1281,1011,606,1104,2799,2433,396,2439,2064,2634
339,1050,1641,1143,2382,1584,981,885,1140,2325
2670,2007,2190,405,45,972,1536,2352,1689,1875
840,2844,1371,1479,1278,2868,534,2151,1254,1974
2457,450,2250,1137,753,1320,855,2655,2286,648
2607,2781,1668,699,927,1617,2316,429,2202,2658
279,1533,1923,1530,1887,693,852,2583,1446,2124
2892,1068,258,1974,135,804,732,2721,138,51
2037,864,2646,2811,1209,2625,2457,2466,2058,2577
705,228,408,2076,2121,744,1662,2037,1314,1506
1905,582,288,1575,315,231,1764,15,2052,774
1929,1047,15,1122,1014,1869,204,2898,2205,468
2037,543,837,1815,2103,444,240,1098,1083,705
2103,2109,762,1029,1818,1959,1938,2076,2451,57
2829,396,300,693,996,372,108,612,18,2001
255,2181,1725,2517,351,1797,1041,2022,540,1239
75,1476,2400,1278,1461,1716,1473,2070,702,492
2277,1692,2475,858,2124,399,243,2301,2082,351
117,1332,777,1335,2829,336,1722,759,2295,2235
2019,1014,1581,1632,1464,186,1068,1062,1785,2304
9,609,348,615,2688,651,1191,162,402,1617
687,1776,2799,1683,2151,1083,2946,873,1377,1029
1569,1077,2703,1452,546,1860,1320,2946,1725,42
1887,1674,213,2427,1107,183,1272,1275,2406,1464
621,372,1614,1746,588,429,2109,2883,2559,858
933,2418,1836,2070,1680,1278,27,1509,2064,795
1173,444,120,447,489,2277,1155,2817,2568,1272
2748,2097,1116,1032,1791,672,15,2421,1182,537
1386,1092,1086,1248,2409,1968,1890,2259,774,630
852,1641,2421,2595,1080,1872,741,1032,276,1209
2613,1806,2562,990,2475,102,219,1548,57,2643
1494,678,2694,1680,2301,2646,315,507,2328,2967
183,2814,96,321,330,2883,1347,1347,1404,696
876,2925,1113,1467,2787,1668,1428,2298,279,456
2142,333,1563,114,1128,2874,1497,1977,1506,2379
2499,1215,2958,1383,2133,1623,2676,381,525,1755
1137,1470,2802,885,2070,2796,2109,1083,1773,1647
2364,420,2724,1170,705,690,1413,1044,882,1614
93,2910,48,1335,2025,2703,900,2076,2772,1764
2343,1023,150,1503,2583,1251,2568,2556,96,690
2433,21,1092,2688,2040,1818,792,1320,426,2586
1218,765,357,2394,465,228,819,789,630,1623
1788,1548,111,1215,2139,1839,9,792,1548,1512
2043,2157,867,828,381,885,1230,1656,2724,2094
1134,2748,1203,606,2070,2061,612,489,291,387
2907,1476,1356,2154,222,2475,2046,612,705,2295
1707,1803,1422,2484,240,2076,549,2697,1074,1839
1524,1308,627,1854,2832,462,165,2076,2601,2040
1596,1137,2103,1104,2385,2163,1080,2862,492,1878
951,1632,1119,1659,1050,1779,1896,1494,45,72
564,381,2490,1230,2979,2970,570,1995,1047,1668
3,2997,2649,1941,1692,1290,2685,798,2244,2943
1785,726,2481,18,372,915,1233,1650,2307,2616
2157,219,549,2349,69,2823,2859,1242,1014,2778
318,78,1224,2904,2541,1143,1071,513,822,618
2106,2202,675,2010,2742,270,1512,2472,531,612
81,1968,2301,2526,2997,87,2985,1542,1653,2577
2736,2967,510,1161,2172,969,69,2337,291,12
2892,2868,2139,402,2967,2373,1272,843,2892,2115
528,1698,51,321,879,1404,1077,279,1113,687
267,2274,1095,1974,2367,2490,390,99,1488,2526
2268,2937,174,1722,2238,1350,1827,1554,1743,1032
2448,630,1725,1776,687,2862,2055,162,2661,1011
2448,2523,2895,18,231,1101,180,129,1110,2655
357,525,528,804,1086,168,2190,2919,966,573
174,567,759,2541,2445,1632,2439,2682,1530,261
2121,1212,510,1815,453,234,375,1548,960,861
135,225,1206,1560,834,2625,114,2262,1353,789
1599,1467,2556,150,1770,660,192,2349,2109,2739
69,291,1065,1380,2667,2775,2574,21,2955,2946
2571,2988,2067,2493,2982,1539,1812,2445,435,2493
2331,2298,2187,1092,1701,885,1200,408,1308,1254
1905,1632,2382,2022,996,1839,1341,1965,1227,1692
2199,1305,2895,258,2031,2166,465,2529,1653,1200
237,591,831,507,2307,2199,969,2574,1437,1050
2004,1389,669,1953,1080,2853,561,1083,2520,2931
102,2937,1491,468,1785,1860,2241,2199,1011,1830
2064,1359,1935,1731,2058,1779,204,975,840,2976
1119,72,657,1935,2454,2103,117,0,2427,1800
2250,402,12,1857,15,1479,1233,582,81,591
2544,2556,513,2037,2925,2097,855,1713,1908,1902
2817,2469,2544,2853,1443,2598,1131,1542,1062,2028
750,441,1899,324,2157,1908,57,495,639,2592
2256,1470,339,1452,468,240,2373,471,1158,1092
1689,1581,1956,1872,450,21,1785,1350,2271,252
243,2685,1455,2523,1575,2871,945,1215,807,2760
1161,921,2481,1560,966,1818,1449,612,966,42
2046,2439,2772,987,909,1773,525,39,831,537
1665,1452,1989,2670,1767,1716,249,681,2892,1659
981,2430,492,885,1455,1341,2892,2517,246,2355
1098,129,2139,1644,1443,2811,939,1902,2016,153
1140,2109,309,2772,1170,2805,234,321,2412,846
576,273,198,804,270,1965,2964,51,297,2994
2310,1530,1983,27,90,1809,2091,1692,870,2490
2055,918,1197,2223,96,1716,114,2514,1083,504
1782,360,2166,2469,2829,2382,2118,2247,1479,2313
21,2529,576,579,1176,2448,237,2865,1887,1833
1893,2646,2187,576,1098,1266,2376,2370,813,444
1455,366,2151,1179,2370,1992,2601,1755,2736,117
2115,1995,2235,630,2709,96,1524,1941,1734,2064
3,2622,1695,189,2169,945,435,927,2454,2511
210,2478,2754,1821,2733,2175,1656,2484,2997,1308
441,1608,1533,1560,2829,1164,1548,477,2703,741
2286,270,1005,2766,924,48,2862,1992,2979,2211
720,2733,1497,624,1524,615,807,1029,2340,1683
867,2889,2064,2049,1515,2532,2613,2019,2883,2175
480,480,942,87,2826,1932,2958,1902,66,723
45,2949,2523,1455,2256,2655,9,2742,2079,597
1530,1545,2022,1212,936,2058,114,1074,2913,255
1293,2526,141,336,1557,858,924,2964,1467,774
1314,2622,2667,525,711,1935,2142,2919,57,1659
729,3,2433,807,420,1929,2166,2925,804,687
2916,255,1806,1443,1947,2877,96,1926,1935,2619
2823,2712,2634,705,2748,693,270,789,2373,1185
438,2100,2853,975,843,1044,2130,1104,1614,1200
1854,2205,1719,15,2790,2916,1941,1428,606,570
1281,648,1401,1647,2469,1878,2796,2373,1899,1488
2274,60,312,2340,1608,792,2877,2691,2763,1944
42,1161,498,1632,6,153,63,966,1893,282
981,339,2013,2304,942,1851,2868,2769,2490,2112
69,1632,2046,1032,1539,714,1644,3,2805,747
735,654,312,831,2673,1431,2544,1797,642,267
636,243,1872,1335,1548,1572,2343,2385,2289,2784
93,261,1128,1266,318,132,693,354,513,675
2487,528,1479,2115,324,1581,864,2700,1920,924
1992,2154,1479,1716,435,24,72,204,882,1047
1944,519,2844,2508,531,1275,2523,966,1992,1827
1836,2133,423,1299,2217,2103,2688,2763,1635,1221
1320,267,2481,1962,2679,1395,237,414,756,303
765,1782,2754,336,1308,270,1866,1476,1071,2292
2319,918,2718,1974,564,2607,69,2478,1953,300
1731,369,432,2364,615,1650,2502,1473,1671,2283
2295,2760,2208,1707,1584,1341,2358,2058,1056,1029
2058,2073,2067,2319,2022,2100,1530,2301,2769,132
882,2040,2406,1536,1419,2127,2772,246,1275,999
276,258,2922,1761,180,2934,2937,1680,99,1008
1245,1095,2067,2280,636,450,2880,2718,1839,891
723,1677,1962,1023,1752,312,2175,1710,789,321
1251,1326,1251,291,2367,255,2832,1842,633,1023
1419,441,2577,1071,1938,456,1962,2127,222,2244
663,1179,2082,2175,2412,1446,1578,1629,2295,2742
1368,1371,2856,2070,1080,1284,450,66,1914,630
2424,624,702,39,2727,1725,828,2469,2577,2538
1809,2682,1530,2763,291,66,2013,2592,876,2271
2127,1557,468,2949,513,1254,1944,2343,1125,951
2922,1467,1845,1374,1185,2331,663,2598,2898,669
1068,1563,39,210,180,2511,1761,2058,2880,1938
2820,2124,921,1524,2910,2874,1002,1029,2475,51
1761,591,465,1830,339,600,885,984,1227,1812
1581,2745,699,534,1149,798,3,1872,381,1959
2967,2136,291,2325,1668,1656,2751,1311,2760,2571
2940,1428,2007,1383,51,2013,138,1503,270,372
1218,1182,675,2610,1782,2451,2244,2124,2457,1341
1359,1080,21,1587,267,1851,90,1191,2535,366
1560,864,78,1305,123,1092,537,609,2637,1272
33,591,1497,237,903,309,2319,2121,522,489
1230,984,2769,2349,1593,1620,2949,360,2529,2625
1155,1326,1944,2751,2637,2832,2844,1839,1671,2853
2379,1848,168,1473,789,1527,564,102,363,2340
918,2514,2721,2241,90,2799,2691,861,942,630
2541,2085,2610,1425,1830,1515,2037,564,831,1548
1722,2544,942,2862,1215,96,2577,2901,1242,1635
1428,2634,243,372,1926,798,141,2151,1311,975
1419,2361,825,1209,1491,1527,2619,501,135,2817
21,405,2271,2376,150,2736,2415,879,1404,2076
366,573,2157,546,252,1434,45,1800,2352,1122
1707,1536,2538,606,2751,2274,1629,1002,2142,2061
2799,750,117,342,1521,366,660,699,1191,216
393,390,2397,1461,108,2307,2883,1212,756,1296
2919,855,2025,2712,1800,1005,159,2892,2199,1500
1905,1089,1008,1350,1251,2421,2766,450,1725,2853
1353,195,1593,1500,2553,2787,2172,2406,1191,1824
2727,1203,1893,1731,453,1320,1086,153,2595,1314
2433,1560,369,999,297,1611,1410,1071,2460,2154
2001,2769,627,165,765,1431,1080,354,1503,1551
1371,171,1302,465,1113,1029,2076,207,237,1152
975,744,1581,2790,1173,1455,2349,2196,1920,2049
1566,2190,531,2631,2097,93,2865,2097,1542,387
426,2871,147,48,702,399,414,1764,1779,975
1533,1440,108,1188,1275,1257,2355,975,864,201
1941,1287,951,243,1440,1617,21,1359,2193,414
912,627,117,2145,2433,2601,2301,2043,2361,960
888,2379,162,1671,807,2319,450,906,471,1332
2064,1782,2364,507,504,2703,2373,714,291,165
1347,135,1449,2985,2406,372,2424,2157,2427,2811
1281,687,726,771,2190,1233,1422,276,2562,909
1443,132,2304,1248,2145,2688,2559,2385,2367,1944
1191,2772,2655,2724,2610,36,2277,819,711,54
1788,2925,831,2085,1182,1473,1524,1956,2649,387
1473,1473,291,699,2739,1434,21,2352,2967,2514
462,543,579,2763,1980,2958,102,1479,192,1986
1986,1656,225,2871,1464,2118,2223,2727,12,2889
405,2430,1152,93,966,1818,1716,1209,417,591
1806,726,318,2745,1599,372,2967,1200,2181,768
777,81,2709,321,2409,2070,1761,1818,1590,387
2730,510,630,2700,1482,1593,27,444,1926,1281
357,2403,81,2499,1503,1377,33,2538,2427,2610
1920,2919,1053,396,1542,60,1680,1785,1359,2214
